-0.152,9.78290290671e-13
-0.151996,1.01171323052e-12
-0.151992,1.04493253577e-12
-0.151988,1.07794919472e-12
-0.151984,1.11076419565e-12
-0.15198,1.14337852683e-12
-0.151976,1.17579317655e-12
-0.151972,1.20800913309e-12
-0.151968,1.24002738474e-12
-0.151964,1.27184891977e-12
-0.15196,1.30347472647e-12
-0.151956,1.33490579313e-12
-0.151952,1.36614310801e-12
-0.151948,1.39718765941e-12
-0.151944,1.4280404356e-12
-0.15194,1.45870242488e-12
-0.151936,1.48917461551e-12
-0.151932,1.51945799579e-12
-0.151928,1.549553554e-12
-0.151924,1.57946227841e-12
-0.15192,1.60918515731e-12
-0.151916,1.63872317898e-12
-0.151912,1.66807733171e-12
-0.151908,1.69724860377e-12
-0.151904,1.72623798346e-12
-0.1519,1.75504645904e-12
-0.151896,1.7836750188e-12
-0.151892,1.81212465103e-12
-0.151888,1.84039634401e-12
-0.151884,1.86849108601e-12
-0.15188,1.89640986533e-12
-0.151876,1.92415367023e-12
-0.151872,1.95172348902e-12
-0.151868,1.97912030996e-12
-0.151864,2.00634512134e-12
-0.15186,2.03339891145e-12
-0.151856,2.06028266855e-12
-0.151852,2.08699738095e-12
-0.151848,2.11354403691e-12
-0.151844,2.13992362472e-12
-0.15184,2.16613713266e-12
-0.151836,2.19218554902e-12
-0.151832,2.21806986208e-12
-0.151828,2.24379106011e-12
-0.151824,2.26935013141e-12
-0.15182,2.29474806425e-12
-0.151816,2.31998584691e-12
-0.151812,2.34506446769e-12
-0.151808,2.36998491485e-12
-0.151804,2.39474817668e-12
-0.1518,2.41935524147e-12
-0.151796,2.44380709749e-12
-0.151792,2.46810473304e-12
-0.151788,2.49224913638e-12
-0.151784,2.5162412958e-12
-0.15178,2.54008219959e-12
-0.151776,2.56377283603e-12
-0.151772,2.58731419339e-12
-0.151768,2.61070725997e-12
-0.151764,2.63395302404e-12
-0.15176,2.65705247389e-12
-0.151756,2.68000659779e-12
-0.151752,2.70281638403e-12
-0.151748,2.7254828209e-12
-0.151744,2.74800689667e-12
-0.15174,2.77038959962e-12
-0.151736,2.79263191804e-12
-0.151732,2.81473484022e-12
-0.151728,2.83669935442e-12
-0.151724,2.85852644894e-12
-0.15172,2.88021711206e-12
-0.151716,2.90177233206e-12
-0.151712,2.92319309722e-12
-0.151708,2.94448039582e-12
-0.151704,2.96563521614e-12
-0.1517,2.98665854648e-12
-0.151696,3.0075513751e-12
-0.151692,3.0283146903e-12
-0.151688,3.04894948035e-12
-0.151684,3.06945673353e-12
-0.15168,3.08983743814e-12
-0.151676,3.11009258244e-12
-0.151672,3.13022315473e-12
-0.151668,3.15023014328e-12
-0.151664,3.17011453638e-12
-0.15166,3.18987732231e-12
-0.151656,3.20951948935e-12
-0.151652,3.22904202578e-12
-0.151648,3.24844591989e-12
-0.151644,3.26773215995e-12
-0.15164,3.28690173426e-12
-0.151636,3.30595563108e-12
-0.151632,3.32489483872e-12
-0.151628,3.34372034543e-12
-0.151624,3.36243313952e-12
-0.15162,3.38103420926e-12
-0.151616,3.39952454292e-12
-0.151612,3.41790512881e-12
-0.151608,3.43617695519e-12
-0.151604,3.45434101035e-12
-0.1516,3.47239828257e-12
-0.151596,3.49034976013e-12
-0.151592,3.50819643132e-12
-0.151588,3.52593928442e-12
-0.151584,3.54357930771e-12
-0.15158,3.56111748947e-12
-0.151576,3.57855481798e-12
-0.151572,3.59589228153e-12
-0.151568,3.6131308684e-12
-0.151564,3.63027156686e-12
-0.15156,3.64731536521e-12
-0.151556,3.66426325173e-12
-0.151552,3.68111621469e-12
-0.151548,3.69787524238e-12
-0.151544,3.71454132309e-12
-0.15154,3.73111544508e-12
-0.151536,3.74759859666e-12
-0.151532,3.76399176608e-12
-0.151528,3.78029594165e-12
-0.151524,3.79651211164e-12
-0.15152,3.81264126434e-12
-0.151516,3.82868438802e-12
-0.151512,3.84464247097e-12
-0.151508,3.86051650147e-12
-0.151504,3.8763074678e-12
-0.1515,3.89201635825e-12
-0.151496,3.9076441611e-12
-0.151492,3.92319186462e-12
-0.151488,3.93866045711e-12
-0.151484,3.95405092683e-12
-0.15148,3.96936426209e-12
-0.151476,3.98460145115e-12
-0.151472,3.9997634823e-12
-0.151468,4.01485134383e-12
-0.151464,4.029866024e-12
-0.15146,4.04480851112e-12
-0.151456,4.05967979345e-12
-0.151452,4.07448085928e-12
-0.151448,4.0892126969e-12
-0.151444,4.10387629458e-12
-0.15144,4.11847264061e-12
-0.151436,4.13300272326e-12
-0.151432,4.14746753083e-12
-0.151428,4.16186805159e-12
-0.151424,4.17620527383e-12
-0.15142,4.19048018582e-12
-0.151416,4.20469377586e-12
-0.151412,4.21884703221e-12
-0.151408,4.23294094317e-12
-0.151404,4.24697649702e-12
-0.1514,4.26095468204e-12
-0.151396,4.2748764865e-12
-0.151392,4.2887428987e-12
-0.151388,4.30255490691e-12
-0.151384,4.31631349942e-12
-0.15138,4.33001966451e-12
-0.151376,4.34367439046e-12
-0.151372,4.35727866556e-12
-0.151368,4.37083347808e-12
-0.151364,4.38433981631e-12
-0.15136,4.39779866852e-12
-0.151356,4.41121102301e-12
-0.151352,4.42457786806e-12
-0.151348,4.43790019194e-12
-0.151344,4.45117898294e-12
-0.15134,4.46441522933e-12
-0.151336,4.47760991942e-12
-0.151332,4.49076404146e-12
-0.151328,4.50387858376e-12
-0.151324,4.51695453458e-12
-0.15132,4.52999288221e-12
-0.151316,4.54299461494e-12
-0.151312,4.55596072104e-12
-0.151308,4.56889218881e-12
-0.151304,4.58179000651e-12
-0.1513,4.59465516243e-12
-0.151296,4.60748864486e-12
-0.151292,4.62029144207e-12
-0.151288,4.63306454235e-12
-0.151284,4.64580893398e-12
-0.15128,4.65852560525e-12
-0.151276,4.67121554443e-12
-0.151272,4.68387973981e-12
-0.151268,4.69651917966e-12
-0.151264,4.70913485228e-12
-0.15126,4.72172774594e-12
-0.151256,4.73429884893e-12
-0.151252,4.74684914952e-12
-0.151248,4.75937963601e-12
-0.151244,4.77189129667e-12
-0.15124,4.78438511978e-12
-0.151236,4.79686209362e-12
-0.151232,4.80932320649e-12
-0.151228,4.82176944666e-12
-0.151224,4.83420180241e-12
-0.15122,4.84662126202e-12
-0.151216,4.85902881378e-12
-0.151212,4.87142544597e-12
-0.151208,4.88381214687e-12
-0.151204,4.89618990477e-12
-0.1512,4.90855970794e-12
-0.151196,4.92092254467e-12
-0.151192,4.93327940324e-12
-0.151188,4.94563127193e-12
-0.151184,4.95797913902e-12
-0.15118,4.9703239928e-12
-0.151176,4.98266682155e-12
-0.151172,4.99500861355e-12
-0.151168,5.00735035709e-12
-0.151164,5.01969304044e-12
-0.15116,5.03203765188e-12
-0.151156,5.04438517971e-12
-0.151152,5.05673661219e-12
-0.151148,5.06909293762e-12
-0.151144,5.08145514428e-12
-0.15114,5.09382422044e-12
-0.151136,5.10620115439e-12
-0.151132,5.11858693442e-12
-0.151128,5.1309825488e-12
-0.151124,5.14338898581e-12
-0.15112,5.15580723375e-12
-0.151116,5.16823828088e-12
-0.151112,5.1806831155e-12
-0.151108,5.19314272589e-12
-0.151104,5.20561810032e-12
-0.1511,5.21811022707e-12
-0.151096,5.23062009445e-12
-0.151092,5.24314869071e-12
-0.151088,5.25569700415e-12
-0.151084,5.26826602305e-12
-0.15108,5.28085673569e-12
-0.151076,5.29347013035e-12
-0.151072,5.30610719531e-12
-0.151068,5.31876891886e-12
-0.151064,5.33145628928e-12
-0.15106,5.34417029485e-12
-0.151056,5.35691192385e-12
-0.151052,5.36968216457e-12
-0.151048,5.38248200529e-12
-0.151044,5.39531243428e-12
-0.15104,5.40817443984e-12
-0.151036,5.42106901024e-12
-0.151032,5.43399713376e-12
-0.151028,5.44695979869e-12
-0.151024,5.45995799332e-12
-0.15102,5.47299270591e-12
-0.151016,5.48606492476e-12
-0.151012,5.49917563815e-12
-0.151008,5.51232583435e-12
-0.151004,5.52551650166e-12
-0.151,5.53874862834e-12
-0.150996,5.5520232027e-12
-0.150992,5.565341213e-12
-0.150988,5.57870364753e-12
-0.150984,5.59211149457e-12
-0.15098,5.6055657424e-12
-0.150976,5.61906737931e-12
-0.150972,5.63261739358e-12
-0.150968,5.64621677349e-12
-0.150964,5.65986650732e-12
-0.15096,5.67356758336e-12
-0.150956,5.68732098988e-12
-0.150952,5.70112771517e-12
-0.150948,5.71498874751e-12
-0.150944,5.72890507518e-12
-0.15094,5.74287768647e-12
-0.150936,5.75690756966e-12
-0.150932,5.77099571302e-12
-0.150928,5.78514310485e-12
-0.150924,5.79935073342e-12
-0.15092,5.81361958701e-12
-0.150916,5.82795065392e-12
-0.150912,5.84234492241e-12
-0.150908,5.85680338078e-12
-0.150904,5.8713270173e-12
-0.1509,5.88591682026e-12
-0.150896,5.90057377793e-12
-0.150892,5.91529887861e-12
-0.150888,5.93009311057e-12
-0.150884,5.94495746209e-12
-0.15088,5.95989292146e-12
-0.150876,5.97490047697e-12
-0.150872,5.98998111688e-12
-0.150868,6.00513582948e-12
-0.150864,6.02036560307e-12
-0.15086,6.03567142591e-12
-0.150856,6.05105428629e-12
-0.150852,6.06651517249e-12
-0.150848,6.0820550728e-12
-0.150844,6.09767497549e-12
-0.15084,6.11337586885e-12
-0.150836,6.12915874116e-12
-0.150832,6.14502458071e-12
-0.150828,6.16097437577e-12
-0.150824,6.17700911463e-12
-0.15082,6.19312978557e-12
-0.150816,6.20933737687e-12
-0.150812,6.22563287681e-12
-0.150808,6.24201727368e-12
-0.150804,6.25849155575e-12
-0.1508,6.27505671132e-12
-0.150796,6.29171372866e-12
-0.150792,6.30846359605e-12
-0.150788,6.32530730178e-12
-0.150784,6.34224583413e-12
-0.15078,6.35928018138e-12
-0.150776,6.37641133181e-12
-0.150772,6.39364027371e-12
-0.150768,6.41096799535e-12
-0.150764,6.42839548503e-12
-0.15076,6.44592373101e-12
-0.150756,6.46355372159e-12
-0.150752,6.48128644505e-12
-0.150748,6.49912288966e-12
-0.150744,6.51706404371e-12
-0.15074,6.53511089549e-12
-0.150736,6.55326443327e-12
-0.150732,6.57152564534e-12
-0.150728,6.58989551997e-12
-0.150724,6.60837504546e-12
-0.15072,6.62696521008e-12
-0.150716,6.64566700211e-12
-0.150712,6.66448140984e-12
-0.150708,6.68340942155e-12
-0.150704,6.70245202553e-12
-0.1507,6.72161021004e-12
-0.150696,6.74088496338e-12
-0.150692,6.76027727383e-12
-0.150688,6.77978812967e-12
-0.150684,6.79941851919e-12
-0.15068,6.81916943065e-12
-0.150676,6.83904185236e-12
-0.150672,6.85903677258e-12
-0.150668,6.8791551796e-12
-0.150664,6.89939806171e-12
-0.15066,6.91976640718e-12
